Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[organism part],Characteristics[cell type],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_4_11,sequencing assay,ERX2274055,18246_4_11_r2.fq.gz,18246_4_11_r2.fq.gz,ERR2220616,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220616/ERR2220616_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_5_11,sequencing assay,ERX2274055,18246_5_11_r1.fq.gz,18246_5_11_r1.fq.gz,ERR2220617,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220617/ERR2220617_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_1,ERS2047443,SAMEA104429501,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_5_11,sequencing assay,ERX2274055,18246_5_11_r2.fq.gz,18246_5_11_r2.fq.gz,ERR2220617,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220617/ERR2220617_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_2_14,sequencing assay,ERX2274056,18246_2_14_r1.fq.gz,18246_2_14_r1.fq.gz,ERR2220618,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220618/ERR2220618_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_2_14,sequencing assay,ERX2274056,18246_2_14_r2.fq.gz,18246_2_14_r2.fq.gz,ERR2220618,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220618/ERR2220618_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_3_14,sequencing assay,ERX2274056,18246_3_14_r1.fq.gz,18246_3_14_r1.fq.gz,ERR2220619,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220619/ERR2220619_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_3_14,sequencing assay,ERX2274056,18246_3_14_r2.fq.gz,18246_3_14_r2.fq.gz,ERR2220619,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220619/ERR2220619_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_4_14,sequencing assay,ERX2274056,18246_4_14_r1.fq.gz,18246_4_14_r1.fq.gz,ERR2220620,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220620/ERR2220620_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_4_14,sequencing assay,ERX2274056,18246_4_14_r2.fq.gz,18246_4_14_r2.fq.gz,ERR2220620,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220620/ERR2220620_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_5_14,sequencing assay,ERX2274056,18246_5_14_r1.fq.gz,18246_5_14_r1.fq.gz,ERR2220621,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220621/ERR2220621_1.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Human_Th2_72h_2,ERS2047444,SAMEA104429502,Homo sapiens,not applicable,0,day,not applicable,umbilical cord blood,T-helper 2 cell,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Human_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,18246_5_14,sequencing assay,ERX2274056,18246_5_14_r2.fq.gz,18246_5_14_r2.fq.gz,ERR2220621,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220621/ERR2220621_2.fastq.gz,150,76,Homo sapiens,72,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_1,sequencing assay,ERX2274057,13100_1_1_r1.fq.gz,13100_1_1_r1.fq.gz,ERR2220622,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220622/ERR2220622_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_1,sequencing assay,ERX2274057,13100_1_1_r2.fq.gz,13100_1_1_r2.fq.gz,ERR2220622,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220622/ERR2220622_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_1,sequencing assay,ERX2274057,13100_2_1_r1.fq.gz,13100_2_1_r1.fq.gz,ERR2220623,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220623/ERR2220623_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_1,sequencing assay,ERX2274057,13100_2_1_r2.fq.gz,13100_2_1_r2.fq.gz,ERR2220623,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220623/ERR2220623_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_1,sequencing assay,ERX2274057,13143_1_1_r1.fq.gz,13143_1_1_r1.fq.gz,ERR2220624,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220624/ERR2220624_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_1,sequencing assay,ERX2274057,13143_1_1_r2.fq.gz,13143_1_1_r2.fq.gz,ERR2220624,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220624/ERR2220624_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_1,sequencing assay,ERX2274057,13143_2_1_r1.fq.gz,13143_2_1_r1.fq.gz,ERR2220625,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220625/ERR2220625_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_1,sequencing assay,ERX2274057,13143_2_1_r2.fq.gz,13143_2_1_r2.fq.gz,ERR2220625,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220625/ERR2220625_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_1,sequencing assay,ERX2274057,13453_1_1_r1.fq.gz,13453_1_1_r1.fq.gz,ERR2220626,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220626/ERR2220626_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_1,sequencing assay,ERX2274057,13453_1_1_r2.fq.gz,13453_1_1_r2.fq.gz,ERR2220626,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220626/ERR2220626_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_1,sequencing assay,ERX2274057,13453_2_1_r1.fq.gz,13453_2_1_r1.fq.gz,ERR2220627,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220627/ERR2220627_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_1,ERS2047445,SAMEA104429503,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_1,sequencing assay,ERX2274057,13453_2_1_r2.fq.gz,13453_2_1_r2.fq.gz,ERR2220627,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220627/ERR2220627_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_2,sequencing assay,ERX2274058,13100_1_2_r1.fq.gz,13100_1_2_r1.fq.gz,ERR2220628,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220628/ERR2220628_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_2,sequencing assay,ERX2274058,13100_1_2_r2.fq.gz,13100_1_2_r2.fq.gz,ERR2220628,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220628/ERR2220628_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_2,sequencing assay,ERX2274058,13100_2_2_r1.fq.gz,13100_2_2_r1.fq.gz,ERR2220629,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220629/ERR2220629_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_2,sequencing assay,ERX2274058,13100_2_2_r2.fq.gz,13100_2_2_r2.fq.gz,ERR2220629,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220629/ERR2220629_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_2,sequencing assay,ERX2274058,13143_1_2_r1.fq.gz,13143_1_2_r1.fq.gz,ERR2220630,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220630/ERR2220630_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_2,sequencing assay,ERX2274058,13143_1_2_r2.fq.gz,13143_1_2_r2.fq.gz,ERR2220630,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220630/ERR2220630_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_2,sequencing assay,ERX2274058,13143_2_2_r1.fq.gz,13143_2_2_r1.fq.gz,ERR2220631,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220631/ERR2220631_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_2,sequencing assay,ERX2274058,13143_2_2_r2.fq.gz,13143_2_2_r2.fq.gz,ERR2220631,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220631/ERR2220631_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_2,sequencing assay,ERX2274058,13453_1_2_r1.fq.gz,13453_1_2_r1.fq.gz,ERR2220632,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220632/ERR2220632_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_2,sequencing assay,ERX2274058,13453_1_2_r2.fq.gz,13453_1_2_r2.fq.gz,ERR2220632,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220632/ERR2220632_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_2,sequencing assay,ERX2274058,13453_2_2_r1.fq.gz,13453_2_2_r1.fq.gz,ERR2220633,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220633/ERR2220633_1.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Naive_2,ERS2047446,SAMEA104429504,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Naive_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_2,sequencing assay,ERX2274058,13453_2_2_r2.fq.gz,13453_2_2_r2.fq.gz,ERR2220633,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220633/ERR2220633_2.fastq.gz,150,76,Mus musculus,0,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_15,sequencing assay,ERX2274059,13100_1_15_r1.fq.gz,13100_1_15_r1.fq.gz,ERR2220634,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220634/ERR2220634_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_15,sequencing assay,ERX2274059,13100_1_15_r2.fq.gz,13100_1_15_r2.fq.gz,ERR2220634,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220634/ERR2220634_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_15,sequencing assay,ERX2274059,13100_2_15_r1.fq.gz,13100_2_15_r1.fq.gz,ERR2220635,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220635/ERR2220635_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_15,sequencing assay,ERX2274059,13100_2_15_r2.fq.gz,13100_2_15_r2.fq.gz,ERR2220635,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220635/ERR2220635_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_15,sequencing assay,ERX2274059,13143_1_15_r1.fq.gz,13143_1_15_r1.fq.gz,ERR2220636,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220636/ERR2220636_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_15,sequencing assay,ERX2274059,13143_1_15_r2.fq.gz,13143_1_15_r2.fq.gz,ERR2220636,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220636/ERR2220636_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_15,sequencing assay,ERX2274059,13143_2_15_r1.fq.gz,13143_2_15_r1.fq.gz,ERR2220637,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220637/ERR2220637_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_15,sequencing assay,ERX2274059,13143_2_15_r2.fq.gz,13143_2_15_r2.fq.gz,ERR2220637,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220637/ERR2220637_2.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
Mouse_Th2_24h_1,ERS2047447,SAMEA104429505,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_24h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_15,sequencing assay,ERX2274059,13453_1_15_r1.fq.gz,13453_1_15_r1.fq.gz,ERR2220638,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220638/ERR2220638_1.fastq.gz,150,76,Mus musculus,24,hour,EFO,UO_0000032
